symptoms of e coli,coli,signs of e coli,e coli symptoms,e coli
0.0,17.6,0.0,9.2,11.8
0.0,38.2,0.0,0.0,23.4
0.0,4.8,0.0,3.2,4.8
0.0,21.2,0.0,1.6,8.0
0.0,38.2,0.0,5.6,26.6
0.0,21.2,0.0,0.0,23.2
0.0,4.0,0.0,0.0,1.6
0.0,20.4,0.0,1.6,12.0
0.0,24.0,0.0,0.0,13.6
0.0,24.4,0.0,1.6,5.4
0.0,47.0,0.0,1.6,34.0
0.0,24.8,0.0,6.2,20.4
0.0,37.4,0.0,0.0,20.4
0.0,37.8,0.0,1.4,29.0
0.0,29.0,0.0,1.4,11.6
0.0,37.6,0.0,6.6,19.0
0.0,52.6,0.0,1.6,28.8
0.0,43.6,0.0,3.0,16.8
0.0,36.8,0.0,1.4,18.4
0.0,41.6,0.0,3.0,22.6
0.0,37.8,0.0,0.0,17.4
0.0,13.6,0.0,0.0,10.0
8.0,41.2,0.0,9.4,15.0
0.0,16.8,0.0,0.0,7.8
0.0,23.2,1.4,0.0,11.8
0.0,11.8,0.0,1.8,4.6
0.0,6.2,0.0,0.0,7.0
0.0,15.6,0.0,1.2,3.4
1.2,16.6,0.0,1.2,7.0
0.0,37.6,0.0,8.4,28.4
0.0,41.0,0.0,5.8,35.4
1.0,38.6,0.0,14.2,21.8
0.0,28.6,0.0,0.0,19.0
0.0,31.8,0.0,1.2,20.8
0.0,24.8,0.0,0.0,11.8
0.0,53.8,0.0,7.0,35.8
1.2,50.0,0.0,1.2,30.6
1.2,46.0,0.0,2.4,37.2
0.0,36.0,0.0,0.0,8.0
0.0,39.0,0.0,0.0,18.8
0.0,20.2,0.0,0.0,12.0
0.0,23.8,0.0,0.0,11.8
0.0,27.0,0.0,8.0,22.6
0.0,62.0,0.0,0.0,27.4
0.0,56.8,0.0,10.0,44.0
0.0,48.6,0.0,12.4,33.2
0.0,18.2,0.0,1.2,13.4
0.0,16.0,0.0,0.0,2.4
0.0,54.0,0.0,0.0,14.4
10.0,53.4,0.0,10.0,48.2
0.0,29.6,0.0,0.0,13.2
0.0,20.4,0.0,0.0,14.0
0.0,23.6,0.0,0.0,3.6
6.6,44.6,6.6,7.6,22.4
0.0,47.2,0.0,11.2,20.6
0.0,20.2,0.0,0.0,9.2
9.2,27.0,6.2,10.2,24.2
0.0,22.8,0.0,2.0,8.8
1.0,42.8,0.0,7.2,39.8
0.0,16.6,0.0,2.0,14.6
0.0,16.4,0.0,1.0,12.6
0.0,48.0,0.0,1.0,20.2
0.0,34.8,0.0,0.0,19.6
0.0,42.6,0.0,9.4,30.8
0.0,24.0,0.0,1.8,13.6
0.0,23.2,0.0,0.0,13.8
0.0,22.6,0.0,0.0,3.8
0.0,54.2,0.0,1.0,26.0
0.0,25.0,0.0,0.0,15.8
8.4,44.0,0.0,8.4,27.4
0.0,55.0,0.0,2.6,35.4
9.2,73.4,0.0,9.2,36.4
0.0,43.2,0.0,0.0,24.8
0.0,28.4,0.0,0.0,6.0
0.0,41.2,0.0,0.8,16.4
0.8,33.6,0.0,0.8,9.8
0.0,34.2,0.0,5.6,16.6
0.0,17.4,0.0,0.0,13.4
0.0,10.8,0.0,0.0,6.6
0.0,20.4,0.0,0.4,16.4
0.0,8.2,0.0,0.4,6.8
0.0,15.8,0.0,0.0,9.6
0.4,25.4,0.0,1.0,17.0
0.4,21.0,0.0,3.2,16.2
0.4,32.8,0.0,0.4,10.6
0.0,25.8,0.0,6.2,12.2
0.4,22.6,0.0,2.6,18.8
0.0,27.6,0.0,0.0,15.8
0.0,29.2,0.0,0.6,22.4
0.4,17.8,0.0,1.0,9.0
7.4,25.4,0.0,9.6,15.6
0.0,18.6,0.0,5.2,6.2
0.0,32.0,0.0,0.6,20.6
0.0,29.6,0.0,5.6,23.0
0.4,26.8,0.0,8.4,15.0
0.0,24.6,0.0,0.6,4.4
0.4,21.2,0.0,0.6,9.0
0.0,17.0,0.0,0.6,7.4
0.4,9.8,0.0,0.4,9.0
0.0,23.8,0.0,1.0,13.8
1.4,92.0,0.0,5.2,80.0
2.8,72.2,0.0,10.4,48.0
1.0,51.2,0.0,9.6,33.4
2.4,31.2,0.0,5.2,24.4
8.4,51.4,0.0,8.6,47.0
2.6,42.4,0.0,9.2,24.8
0.6,27.8,0.0,1.2,14.2
0.0,29.0,0.0,6.2,25.6
0.0,26.2,0.0,6.0,25.0
2.2,15.4,0.0,2.2,12.0
0.0,32.0,0.0,5.6,24.4
0.0,24.8,0.0,0.6,11.2
1.4,26.6,0.0,7.2,18.4
0.6,26.6,0.0,0.6,13.4
0.4,18.8,0.0,5.6,17.2
0.4,24.4,0.0,0.6,17.2
4.4,41.4,0.0,5.0,30.0
0.0,24.2,0.0,0.0,15.4
0.2,21.0,0.0,0.2,10.6
0.0,37.8,0.0,0.2,19.0
1.6,18.0,0.0,1.8,11.6
0.0,34.6,0.0,0.0,24.8
0.0,27.4,0.0,0.8,16.8
0.0,20.4,0.0,0.0,19.6
0.2,31.2,0.0,0.2,17.0
0.0,23.2,0.0,0.0,16.4
0.0,41.8,0.0,4.6,19.2
4.6,28.0,0.0,5.0,18.0
0.2,16.2,0.0,0.6,10.0
0.0,16.8,0.0,3.0,16.0
0.0,12.0,0.0,0.0,11.4
0.0,38.2,0.0,1.0,23.0
0.6,27.8,0.0,2.0,16.4
0.6,18.6,0.0,1.8,13.2
1.0,31.4,0.6,4.6,26.6
0.0,23.0,0.0,4.4,17.2
0.6,29.8,0.0,1.0,23.2
0.4,20.2,0.0,1.0,11.4
0.6,45.0,0.0,8.6,29.2
0.0,35.2,0.0,8.6,13.6
0.0,33.2,0.0,0.0,21.2
1.0,33.8,0.0,1.0,17.8
0.6,36.6,0.0,9.0,25.8
0.6,27.8,0.0,0.6,19.8
0.6,25.0,0.0,0.8,9.4
0.0,30.8,0.0,0.8,25.0
0.6,41.8,0.0,3.6,29.2
1.0,39.8,0.0,0.8,26.2
0.0,22.4,0.0,1.0,18.8
4.8,23.4,0.0,5.8,18.2
0.6,14.6,0.0,1.2,10.0
3.2,25.4,0.0,3.2,13.6
7.6,69.0,0.6,10.6,58.2
6.0,33.8,1.2,7.4,24.4
0.6,42.2,0.0,1.6,19.6
0.6,45.0,0.0,4.2,30.0
2.4,27.8,0.6,3.4,21.0
2.8,35.8,0.6,6.8,26.8
0.6,27.2,0.0,5.0,22.0
0.4,23.2,0.0,7.2,15.8
0.6,17.4,0.0,2.0,8.2
0.6,19.4,0.0,5.6,13.4
0.6,20.0,0.0,4.2,13.6
4.6,34.0,0.0,5.4,21.8
0.0,32.6,0.0,5.2,20.2
0.4,37.0,0.4,3.4,17.2
0.6,23.8,0.0,0.6,12.8
0.6,51.6,0.0,4.2,27.0
0.6,64.0,0.0,1.0,31.2
0.6,34.6,0.0,5.6,22.2
0.4,35.4,0.0,3.8,28.6
0.4,50.8,0.0,16.8,34.4
4.2,43.4,0.0,8.8,23.8
0.0,42.8,0.0,4.6,25.0
0.6,36.0,0.0,1.4,17.4
0.4,35.4,0.4,2.0,22.4
0.0,26.8,0.0,0.8,14.8
0.4,35.8,0.0,1.4,21.8
3.2,52.8,0.0,6.6,34.6
0.4,30.2,0.0,3.4,14.6
0.6,22.6,0.0,0.6,13.0
0.6,18.8,0.0,8.4,16.4
0.6,17.6,0.0,3.6,10.0
0.6,33.2,0.0,7.4,22.6
0.6,36.2,0.0,1.6,21.0
0.6,38.4,0.0,6.6,29.0
6.8,51.4,0.0,15.0,32.4
5.6,52.2,0.0,6.4,26.4
0.0,76.0,0.0,16.8,57.0
0.4,54.4,0.0,3.6,32.2
0.4,33.8,0.0,0.8,22.4
0.4,30.8,0.0,6.8,14.8
0.0,27.2,0.0,4.8,23.0
0.0,36.6,0.0,2.4,25.6
0.6,36.0,0.0,5.0,29.6
0.6,27.2,0.6,3.8,10.4
1.6,48.8,0.0,2.0,31.4
0.4,42.4,0.0,1.0,24.2
0.4,58.4,0.0,5.8,40.2
0.0,52.0,0.0,1.4,39.6
1.0,32.0,0.0,4.2,19.4
1.0,37.0,0.0,2.8,22.4
0.4,17.0,0.4,1.4,14.4
2.8,25.2,0.0,3.2,12.6
7.6,45.4,0.0,8.0,40.2
3.4,38.4,0.0,6.8,33.2
0.0,32.6,0.4,2.0,15.0
0.0,33.0,0.0,0.0,21.2
4.8,25.8,0.0,6.8,13.0
1.6,22.6,0.0,2.2,13.8
0.4,43.8,0.0,5.4,34.4
4.0,34.2,0.0,7.0,26.4
0.0,19.2,0.0,3.6,16.0
1.8,40.0,2.2,6.0,34.2
0.6,22.0,0.0,2.8,10.8
0.0,14.6,0.0,2.2,12.0
1.0,22.4,0.0,3.6,11.8
0.4,31.4,0.0,1.4,20.0
1.2,54.2,0.0,6.0,28.8
1.2,23.2,0.4,1.6,14.0
1.2,49.6,0.4,8.6,26.6
0.0,49.2,0.0,5.4,35.2
0.4,55.4,0.0,1.4,37.8
0.0,47.8,0.0,1.6,23.8
0.0,40.0,0.0,6.0,29.8
4.8,60.2,0.0,5.2,32.2
0.4,56.0,0.0,10.0,46.4
1.2,57.4,0.0,7.4,33.6
0.0,32.2,0.0,1.0,19.0
0.0,16.6,0.0,0.0,5.4
1.4,46.6,0.0,2.8,28.2
0.4,34.0,0.0,2.2,21.0
0.0,24.2,0.0,0.0,19.2
0.6,21.6,0.0,2.0,19.4
0.0,26.4,0.0,9.2,12.2
0.0,22.0,0.0,5.6,20.0
0.4,27.6,0.0,6.0,20.2
0.0,33.0,0.0,13.2,25.6
0.8,39.8,0.0,1.2,30.0
0.0,33.0,0.0,3.0,24.0
0.4,59.4,0.0,12.6,33.8
2.4,49.0,0.0,7.4,31.4
0.4,23.8,0.4,1.6,19.0
0.4,56.0,0.0,2.4,47.0
0.0,36.8,0.0,6.8,24.8
0.8,48.2,0.0,1.6,23.4
1.6,45.8,0.0,5.4,30.6
1.2,44.0,0.0,1.2,24.6
0.0,34.4,0.0,0.8,24.2
1.2,63.8,0.0,3.4,35.6
4.4,53.6,0.0,4.8,43.4
4.0,38.2,0.0,6.8,21.0
0.4,41.2,0.0,5.6,21.4
7.8,39.2,0.0,8.6,37.8
7.8,44.2,0.0,11.2,39.8
2.8,38.0,0.0,12.2,35.6
7.0,45.4,0.0,8.0,35.2
0.0,46.6,0.0,10.4,41.6
2.8,71.0,0.0,3.8,67.6
7.4,52.8,1.8,15.4,43.8
0.0,32.4,0.0,6.6,27.0
11.0,46.2,0.0,11.0,31.8
1.0,27.2,0.0,1.6,20.4
0.0,39.6,0.0,0.4,25.0
2.2,26.4,0.0,3.2,20.6
0.6,40.8,0.0,14.6,32.6
0.4,28.8,0.0,2.8,19.8
1.8,38.8,0.0,3.6,36.4
0.0,43.0,0.0,6.0,37.8
1.6,32.2,0.0,3.6,17.4
1.0,48.6,0.0,9.0,30.6
0.0,36.6,0.0,1.4,14.4
0.0,33.2,0.4,0.0,18.2
0.0,53.8,0.0,1.4,28.4
0.4,34.8,0.0,2.8,21.6
0.4,61.4,0.0,2.0,50.2
0.0,60.4,0.0,2.4,36.6
0.0,56.0,0.0,1.4,35.8
6.0,43.2,0.0,13.4,30.2
0.4,51.2,0.0,0.4,37.2
0.4,32.6,0.0,6.0,20.8
0.0,38.0,0.0,6.0,22.8
7.2,44.2,0.0,8.2,28.2
0.4,35.6,0.0,0.4,22.0
0.4,18.0,0.0,1.6,7.4
0.0,19.4,0.0,0.6,20.0
2.0,16.6,0.6,4.2,14.4
0.2,13.6,0.0,0.4,9.2
0.0,11.2,0.0,0.2,8.2
0.2,19.0,0.0,0.2,12.2
0.0,22.8,0.0,3.0,17.6
3.0,18.4,0.0,5.6,12.0
0.0,26.6,0.2,10.6,19.2
0.0,21.2,0.0,3.0,21.0
1.0,20.8,0.0,1.4,9.0
0.2,29.2,0.0,0.2,24.4
0.0,23.0,0.0,4.6,7.8
3.0,21.2,0.0,3.2,12.0
0.2,27.2,0.0,3.6,15.0
0.0,33.0,0.0,8.2,23.8
0.0,14.4,0.0,1.0,9.2
0.4,14.0,0.0,0.8,7.4
0.0,30.8,0.0,0.6,17.0
0.0,27.2,0.0,1.2,16.4
0.2,16.4,0.0,0.6,12.2
0.2,13.0,0.0,0.6,10.4
0.2,19.6,0.0,0.2,9.4
0.2,15.4,0.0,0.6,7.2
0.0,14.0,0.0,0.2,9.0
0.2,16.0,0.2,0.8,10.0
0.0,32.0,0.0,0.2,17.2
2.8,86.6,0.2,15.4,66.0
0.2,20.8,0.0,0.8,15.8
0.2,27.6,0.2,1.0,21.0
0.2,21.0,0.0,3.2,16.2
3.8,34.8,0.2,6.6,31.6
0.2,25.6,0.2,4.2,23.0
4.0,15.6,0.0,4.6,13.6
0.0,17.4,0.0,0.2,7.8
0.2,22.6,0.0,0.2,15.4
0.2,22.2,0.0,0.2,13.4
0.0,26.6,0.0,0.4,16.2
0.0,14.8,0.0,0.2,10.6
2.0,19.0,0.0,4.2,14.0
0.2,20.8,0.0,3.6,9.6
0.4,22.4,0.0,3.8,16.6
0.2,19.4,0.0,0.6,14.4
0.0,30.2,0.0,2.2,16.2
2.4,28.4,0.2,2.4,20.6
6.2,30.0,0.0,6.4,19.6
9.6,87.8,0.0,15.2,66.4
2.2,25.8,0.2,2.6,20.2
3.4,29.2,0.2,6.2,20.2
0.0,43.8,0.0,10.6,29.0
0.6,45.6,2.2,1.0,34.4
0.2,32.4,0.0,1.2,24.6
0.2,27.8,0.0,3.8,23.4
0.4,35.8,0.0,14.2,30.6
2.2,46.2,0.0,5.8,40.6
0.6,49.0,0.4,12.8,37.6
0.0,58.6,0.0,1.4,42.0
3.2,45.2,0.0,5.8,31.0
0.6,72.8,2.6,3.2,39.8
0.8,49.8,1.0,1.4,27.6
0.0,50.4,0.0,3.4,35.2
0.6,38.8,0.0,3.0,24.6
0.4,39.6,0.0,2.6,25.6
0.4,62.8,0.4,3.8,36.4
0.4,53.2,0.0,3.0,37.0
0.0,49.2,0.0,4.6,31.2
0.6,51.6,0.0,4.8,37.4
2.8,51.4,0.0,3.8,36.0
0.4,48.0,0.4,4.6,26.6
0.4,34.2,0.0,3.8,18.6
0.0,48.4,0.0,8.0,35.8
5.6,43.6,0.0,9.0,29.4
0.6,46.0,0.0,6.6,28.2
0.0,32.0,0.0,5.6,26.8
0.0,31.8,0.0,1.8,23.4
0.6,26.8,0.0,7.6,20.6
0.6,50.0,0.4,15.6,34.0
0.6,34.8,0.4,8.8,25.6
5.0,46.4,0.0,7.4,38.0
2.8,45.6,0.4,14.2,37.0
0.0,58.8,0.0,8.6,41.2
0.8,47.0,0.0,11.8,36.4
0.4,45.0,0.4,5.2,33.0
0.6,34.2,0.0,6.4,19.6
0.6,51.4,0.4,5.2,32.2
6.6,47.0,0.0,7.2,35.0
1.4,30.2,0.0,6.2,22.8
0.4,36.2,0.0,3.6,23.2
0.0,42.6,0.0,7.8,32.8
2.4,49.0,0.0,8.8,38.2
2.6,34.2,0.0,3.6,28.8
0.4,53.6,0.0,12.8,38.2
0.4,39.8,0.4,1.0,20.0
2.8,46.2,0.0,7.4,32.2
3.6,52.6,0.0,11.8,37.6
0.0,43.2,0.0,6.8,25.0
0.4,40.0,0.0,5.0,40.0
2.6,45.2,0.0,6.8,30.8
0.6,43.2,0.4,6.0,31.8
3.8,47.2,0.0,4.4,31.6
3.6,51.0,0.6,7.6,38.4
0.0,38.6,0.4,0.0,28.0
0.2,32.8,0.2,4.0,18.0
2.0,51.2,0.0,2.6,30.8
0.6,23.8,0.0,6.6,14.6
0.0,37.4,0.6,10.4,25.4
2.2,20.2,0.0,2.8,12.2
0.0,42.4,2.2,0.4,31.4
0.0,38.2,0.0,2.8,27.2
2.0,37.8,0.0,2.2,23.4
2.2,34.0,0.0,3.0,19.8
0.4,45.6,0.0,2.8,31.6
0.2,57.0,2.4,11.2,40.4
0.2,65.0,0.4,6.8,39.6
0.6,55.8,0.2,3.0,44.0
0.4,50.4,0.2,4.8,25.0
2.2,39.4,0.0,6.2,22.4
0.2,57.2,0.0,7.0,36.2
0.4,40.2,0.0,15.6,31.0
0.4,44.0,0.0,5.0,24.2
15.2,60.0,0.0,15.6,49.0
0.0,44.2,0.0,0.2,27.2
0.0,54.6,2.0,4.8,32.6
0.2,50.4,0.0,7.0,38.2
2.4,31.4,0.0,11.0,20.0
0.0,34.2,0.0,0.4,23.4
0.0,41.4,2.4,2.6,29.4
0.0,22.0,0.0,0.4,16.0
5.0,36.8,0.2,10.4,27.4
0.0,43.2,0.0,0.4,33.0
4.4,40.6,0.2,7.6,27.8
2.6,57.2,0.0,4.0,41.2
5.2,47.0,0.0,6.6,24.8
2.4,53.2,0.0,10.4,32.0
0.4,32.4,0.0,3.2,22.8
0.0,39.0,0.0,5.2,36.4
0.0,32.8,0.0,0.4,16.2
5.0,23.0,0.0,5.2,15.6
0.0,26.8,0.0,2.6,18.4
0.2,30.0,0.0,5.4,26.2
4.4,46.4,0.0,5.2,29.8
0.2,38.4,0.0,3.6,30.6
0.2,51.6,0.0,7.2,33.6
0.2,67.6,0.0,2.6,45.4
2.2,48.6,0.0,2.6,27.4
4.6,59.8,0.0,8.0,47.2
2.2,26.6,0.0,7.4,22.2
0.0,35.4,0.0,2.8,20.2
0.4,37.8,0.0,5.8,26.0
0.0,45.0,0.0,0.6,24.0
2.2,56.0,0.2,13.8,43.4
4.6,54.4,0.0,6.6,36.4
0.0,29.2,0.0,5.2,11.4
0.0,49.0,0.0,4.2,26.4
0.0,63.6,0.0,0.4,36.8
2.2,35.2,0.0,2.4,32.0
0.0,20.8,0.0,2.4,10.6
5.0,23.6,0.0,9.8,17.0
0.4,85.2,0.0,5.6,77.0
