symptoms of e coli,coli,signs of e coli,e coli symptoms,e coli
0.0,3.5,0.0,0.0,3.5
3.5,6.25,0.0,3.5,6.25
0.0,42.5,0.0,0.0,12.5
0.0,4.5,0.0,4.5,4.5
0.0,46.75,0.0,0.0,12.25
0.0,6.0,0.0,0.0,0.0
0.0,35.5,0.0,0.0,24.5
0.0,44.25,0.0,0.0,19.75
0.0,10.0,0.0,0.0,10.0
0.0,29.75,0.0,0.0,19.5
6.0,47.0,0.0,6.0,27.5
0.0,11.75,0.0,0.0,11.75
0.0,11.25,0.0,0.0,4.75
0.0,10.0,0.0,0.0,4.25
0.0,22.25,0.0,0.0,22.25
0.0,44.25,0.0,4.0,31.25
0.0,17.5,0.0,0.0,0.0
5.75,32.75,0.0,5.75,24.5
0.0,22.0,0.0,0.0,13.75
0.0,0.0,0.0,0.0,0.0
0.0,9.75,0.0,0.0,9.75
0.0,10.0,0.0,0.0,5.75
0.0,19.5,0.0,0.0,16.5
0.0,22.0,0.0,4.25,8.5
0.0,22.0,0.0,0.0,6.0
0.0,18.5,0.0,0.0,10.0
0.0,6.25,0.0,0.0,4.0
0.0,29.25,0.0,0.0,6.25
0.0,49.75,0.0,5.5,27.5
0.0,9.25,0.0,0.0,9.25
0.0,8.5,0.0,0.0,5.5
0.0,20.75,0.0,0.0,4.0
0.0,9.0,0.0,0.0,9.0
0.0,16.75,0.0,0.0,3.75
0.0,19.5,0.0,0.0,4.75
0.0,30.25,0.0,0.0,23.5
0.0,21.0,0.0,0.0,14.25
0.0,29.75,0.0,5.0,24.75
0.0,45.5,0.0,0.0,27.0
0.0,47.5,0.0,10.0,36.0
0.0,23.75,0.0,4.5,17.75
0.0,51.25,0.0,9.25,29.25
0.0,40.0,4.25,4.25,26.25
0.0,36.25,0.0,0.0,24.0
0.0,52.75,0.0,3.5,30.5
0.0,38.0,0.0,14.5,29.25
0.0,26.25,0.0,0.0,12.0
0.0,18.5,0.0,0.0,0.0
3.25,45.0,0.0,3.25,23.5
0.0,16.75,0.0,0.0,8.75
0.0,8.5,0.0,0.0,3.75
0.0,9.25,0.0,0.0,9.25
0.0,19.0,0.0,0.0,19.0
0.0,12.5,0.0,0.0,0.0
0.0,23.25,0.0,0.0,0.0
0.0,30.75,0.0,6.5,24.25
0.0,16.0,0.0,0.0,10.5
0.0,22.5,0.0,0.0,12.0
0.0,30.75,0.0,0.0,24.25
6.5,36.0,0.0,12.0,12.0
0.0,9.0,0.0,0.0,9.0
0.0,27.75,0.0,0.0,27.5
0.0,18.75,0.0,0.0,0.0
0.0,19.5,0.0,0.0,6.5
0.0,40.5,0.0,13.25,13.25
0.0,8.25,0.0,8.25,8.25
0.0,24.0,0.0,0.0,8.0
0.0,38.0,0.0,0.0,8.25
0.0,38.5,0.0,0.0,7.75
0.0,47.25,0.0,0.0,18.0
0.0,14.0,0.0,0.0,14.0
0.0,43.0,0.0,0.0,33.0
0.0,16.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,28.25,0.0,0.0,28.25
0.0,15.75,0.0,0.0,0.0
0.0,23.25,0.0,0.0,16.25
0.0,22.0,0.0,0.0,22.0
0.0,51.5,0.0,0.0,28.5
0.0,32.5,0.0,0.0,23.0
0.0,34.75,0.0,0.0,19.25
0.0,27.75,0.0,0.0,21.0
0.0,45.75,0.0,18.5,25.25
0.0,17.0,0.0,0.0,16.75
0.0,6.75,0.0,0.0,6.75
0.0,25.5,0.0,0.0,18.5
0.0,29.75,8.0,8.0,22.75
0.0,16.0,0.0,0.0,6.5
10.75,25.5,0.0,10.75,10.75
0.0,21.5,0.0,0.0,6.25
0.0,39.0,0.0,0.0,25.0
0.0,48.75,0.0,0.0,17.0
0.0,32.5,0.0,0.0,20.0
0.0,46.0,0.0,0.0,24.25
0.0,27.25,0.0,0.0,9.25
0.0,30.25,0.0,0.0,7.25
0.0,42.5,0.0,0.0,27.75
0.0,37.0,0.0,0.0,24.25
0.0,31.0,0.0,0.0,15.5
0.0,30.75,0.0,0.0,6.0
0.0,12.25,0.0,0.0,0.0
0.0,58.0,0.0,8.25,31.25
0.0,29.25,0.0,0.0,29.25
0.0,29.25,0.0,9.25,16.5
0.0,8.25,0.0,8.25,8.25
0.0,28.75,0.0,0.0,28.75
0.0,39.75,0.0,8.75,31.0
0.0,24.5,0.0,6.0,18.75
7.0,37.75,0.0,7.0,15.75
0.0,31.0,0.0,0.0,20.5
0.0,42.5,0.0,0.0,23.75
0.0,42.75,0.0,8.25,30.25
0.0,49.0,0.0,0.0,37.75
0.0,29.5,0.0,0.0,23.25
0.0,28.75,0.0,6.5,28.75
0.0,19.5,0.0,0.0,6.75
0.0,26.75,0.0,7.0,16.75
0.0,29.5,0.0,0.0,0.0
0.0,32.5,0.0,0.0,21.25
0.0,30.0,0.0,0.0,14.75
0.0,58.5,0.0,6.25,60.75
0.0,24.25,0.0,0.0,0.0
0.0,29.75,0.0,6.0,23.75
0.0,26.75,0.0,0.0,8.25
0.0,24.75,0.0,0.0,18.75
0.0,32.25,0.0,0.0,25.0
0.0,7.75,0.0,0.0,7.75
0.0,23.5,0.0,0.0,17.0
0.0,49.0,0.0,0.0,15.75
0.0,36.0,0.0,0.0,23.25
0.0,48.5,0.0,16.5,42.0
0.0,51.25,0.0,0.0,40.5
8.75,44.0,0.0,8.75,40.75
0.0,29.25,0.0,0.0,14.25
0.0,20.75,0.0,0.0,10.75
0.0,28.25,0.0,0.0,15.5
0.0,19.25,0.0,0.0,15.75
0.0,10.25,0.0,0.0,13.75
6.75,25.0,0.0,6.75,15.0
0.0,36.75,0.0,6.75,20.75
0.0,48.5,0.0,0.0,35.0
0.0,31.0,0.0,0.0,28.0
0.0,26.75,0.0,6.25,19.25
0.0,20.0,0.0,0.0,5.5
0.0,52.0,0.0,0.0,34.25
8.0,48.5,0.0,8.0,20.75
0.0,29.5,0.0,6.5,18.5
0.0,6.5,0.0,0.0,6.5
0.0,5.5,0.0,0.0,0.0
5.5,35.25,0.0,11.75,30.5
0.0,33.5,0.0,0.0,26.0
0.0,22.25,0.0,0.0,6.0
0.0,22.0,0.0,6.75,14.75
0.0,45.75,0.0,0.0,33.25
0.0,32.5,0.0,0.0,7.5
0.0,33.0,6.25,0.0,16.75
0.0,7.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,29.75,0.0,14.25,22.0
0.0,49.0,0.0,5.25,32.5
0.0,34.25,0.0,0.0,18.25
0.0,39.0,0.0,5.75,20.75
0.0,41.75,0.0,0.0,13.5
0.0,30.75,0.0,0.0,16.25
0.0,64.75,0.0,0.0,51.5
0.0,65.25,0.0,23.5,44.0
0.0,16.25,0.0,5.75,10.75
0.0,35.0,0.0,5.25,22.75
0.0,26.25,0.0,0.0,14.0
0.0,32.5,0.0,6.0,14.25
0.0,33.5,0.0,0.0,22.75
0.0,34.25,0.0,0.0,20.5
0.0,30.5,0.0,0.0,11.25
0.0,42.5,0.0,0.0,36.25
0.0,61.75,0.0,0.0,24.0
7.75,45.75,0.0,7.75,38.0
0.0,28.0,0.0,8.0,30.5
0.0,32.25,0.0,6.25,17.5
0.0,18.25,0.0,0.0,18.25
0.0,26.75,0.0,0.0,6.75
0.0,40.5,0.0,0.0,22.5
0.0,48.75,0.0,0.0,21.25
0.0,39.0,0.0,0.0,14.75
0.0,40.25,0.0,0.0,27.75
0.0,6.75,0.0,6.75,6.75
0.0,41.0,0.0,0.0,31.75
0.0,48.5,0.0,0.0,23.25
0.0,38.75,0.0,0.0,28.5
0.0,22.0,0.0,0.0,13.75
0.0,33.0,0.0,0.0,25.25
0.0,25.0,0.0,0.0,19.5
0.0,22.0,0.0,7.25,20.5
5.25,44.25,0.0,5.25,31.25
0.0,67.25,0.0,0.0,51.75
0.0,53.0,0.0,5.5,36.25
0.0,64.5,0.0,0.0,42.5
0.0,19.75,0.0,0.0,13.0
5.25,34.25,0.0,5.25,20.75
0.0,38.0,0.0,0.0,22.5
0.0,41.25,0.0,0.0,40.5
0.0,20.25,0.0,0.0,5.25
0.0,48.75,0.0,0.0,19.0
0.0,47.5,0.0,12.0,30.5
5.0,47.25,0.0,10.25,39.25
0.0,6.0,6.0,0.0,6.0
5.0,58.25,0.0,5.0,53.25
0.0,57.5,0.0,0.0,32.25
0.0,38.0,0.0,0.0,26.75
0.0,24.5,0.0,0.0,15.25
0.0,22.5,0.0,6.0,14.5
1.25,15.75,0.0,1.25,11.0
0.0,12.25,0.0,0.0,10.25
1.25,18.75,0.0,6.5,12.25
0.0,21.5,0.0,0.0,9.5
0.0,12.25,0.0,2.25,8.0
0.0,16.0,0.0,0.0,14.25
7.75,40.25,0.0,13.0,29.25
2.5,21.75,0.0,2.5,11.75
1.25,7.0,0.0,2.5,3.75
2.5,20.25,0.0,3.75,9.75
0.0,21.25,0.0,0.0,8.0
0.0,32.25,0.0,0.0,21.5
0.0,13.25,0.0,1.25,7.5
0.0,38.75,0.0,0.0,13.0
0.0,24.25,0.0,0.0,7.0
0.0,18.75,0.0,5.25,16.25
1.25,29.0,0.0,1.25,17.25
0.0,8.25,0.0,1.25,5.75
0.0,19.0,0.0,4.0,17.75
2.75,15.0,0.0,2.75,13.25
0.0,24.0,0.0,2.5,16.5
2.75,41.0,0.0,5.75,28.5
9.0,74.5,0.0,23.0,57.75
0.0,24.0,0.0,4.75,21.5
0.0,21.75,0.0,6.75,19.0
3.25,31.25,0.0,7.5,23.75
0.0,27.75,0.0,0.0,24.75
0.0,24.25,0.0,2.75,6.75
1.25,13.25,0.0,1.25,12.75
1.25,15.0,0.0,2.5,11.75
1.25,27.0,0.0,3.75,18.5
0.0,14.0,0.0,1.25,16.5
1.25,43.5,0.0,10.0,36.0
0.0,15.25,0.0,2.5,9.25
0.0,31.75,0.0,0.0,21.0
2.5,15.25,0.0,2.5,13.5
2.5,25.75,0.0,6.75,16.75
0.0,28.5,0.0,2.25,18.0
0.0,21.75,0.0,1.25,9.5
0.0,19.25,0.0,1.25,12.75
0.0,27.25,0.0,8.0,22.25
0.0,19.75,0.0,7.5,18.5
0.0,20.75,0.0,0.0,13.0
0.0,19.0,0.0,1.0,13.5
0.0,23.0,0.0,1.0,12.75
1.0,23.5,0.0,3.0,13.25
0.0,24.0,0.0,6.25,15.0
0.0,19.25,0.0,0.0,14.5
1.5,32.25,0.0,1.5,10.5
1.0,21.25,0.0,1.0,7.25
0.0,23.25,0.0,0.0,17.5
1.25,18.5,0.0,1.25,13.75
2.75,26.0,0.0,5.75,14.75
0.0,21.25,0.0,3.25,21.5
0.0,26.5,0.0,2.5,15.5
0.0,29.5,0.0,2.75,14.75
8.0,41.75,0.0,8.0,31.0
0.0,27.25,0.0,1.75,22.0
3.25,30.0,0.0,5.0,23.25
0.0,50.25,0.0,0.0,23.75
6.25,47.0,0.0,8.25,34.0
0.0,25.5,0.0,6.25,17.25
0.0,30.75,0.0,0.0,25.25
3.0,47.0,2.0,5.0,42.5
0.0,42.75,2.25,9.0,39.25
0.0,46.5,0.0,2.25,26.5
0.0,40.0,0.0,4.25,28.75
0.0,48.0,0.0,6.75,29.75
3.75,37.0,0.0,5.75,19.0
2.0,24.0,0.0,2.0,18.25
2.0,33.0,0.0,2.0,28.25
3.75,40.75,3.75,10.5,33.25
0.0,32.25,0.0,0.0,18.25
3.75,87.0,0.0,11.5,67.5
0.0,76.0,2.0,8.25,55.75
10.25,34.0,0.0,10.25,23.5
0.0,28.25,0.0,1.75,20.5
0.0,39.0,0.0,9.75,33.75
2.0,49.75,0.0,2.0,25.0
6.25,36.75,0.0,6.25,27.5
0.0,17.0,2.0,2.0,14.0
0.0,33.25,0.0,0.0,14.25
2.0,34.75,0.0,6.25,22.25
4.0,24.0,0.0,15.5,19.75
9.75,52.0,0.0,11.75,34.75
0.0,29.75,0.0,2.5,22.25
2.0,41.0,0.0,2.0,27.0
0.0,51.75,0.0,3.75,34.25
11.5,59.0,0.0,15.25,48.25
3.75,46.5,0.0,5.5,31.5
0.0,36.25,0.0,3.5,23.75
5.75,47.75,0.0,19.5,39.5
1.75,34.25,0.0,7.5,22.25
3.0,52.25,0.0,10.25,32.25
0.0,38.25,0.0,9.0,24.75
1.75,37.5,0.0,2.75,26.0
3.0,43.5,0.0,10.0,39.0
1.5,30.25,0.0,1.5,22.25
1.25,25.25,0.0,2.5,15.5
1.75,51.0,0.0,14.75,49.0
5.75,22.0,0.0,7.0,16.0
9.75,17.5,0.0,13.5,16.0
0.0,20.0,0.0,6.0,14.75
5.25,34.0,1.5,11.25,25.0
0.0,31.25,0.0,6.0,26.75
9.25,50.25,0.0,15.25,36.5
0.0,54.25,0.0,6.25,36.75
0.0,35.0,0.0,5.5,21.75
3.0,39.25,0.0,3.0,30.5
5.75,52.25,0.0,14.5,33.75
9.25,62.5,0.0,12.25,49.25
0.0,39.25,0.0,0.0,32.0
0.0,44.75,0.0,8.5,26.25
2.75,30.5,0.0,5.25,21.75
0.0,39.5,0.0,0.0,22.0
0.0,38.25,0.0,9.5,28.0
5.5,52.75,3.0,8.5,48.75
3.0,44.5,0.0,8.5,31.25
0.0,42.25,0.0,5.5,26.0
2.5,46.0,2.5,3.75,23.0
2.5,44.0,0.0,7.5,30.5
3.25,47.25,0.0,3.25,29.0
3.25,29.75,0.0,7.75,24.5
2.5,28.0,0.0,11.0,25.75
3.0,42.25,0.0,6.25,25.75
0.0,36.75,0.0,5.75,20.75
3.25,31.5,6.25,5.0,25.75
5.75,42.25,0.0,15.75,37.0
3.25,39.5,0.0,8.5,31.0
0.0,38.25,0.0,10.0,28.5
1.75,32.25,0.0,3.25,25.25
3.0,43.0,0.0,4.75,27.75
0.0,23.0,0.0,5.25,17.75
0.0,39.25,0.0,5.25,28.25
3.25,40.75,0.0,10.5,31.0
0.0,20.25,0.0,8.0,16.75
1.75,31.0,0.0,1.75,14.5
4.5,41.5,0.0,6.25,32.25
0.0,42.0,0.0,2.0,37.25
0.0,55.0,0.0,1.75,39.75
2.75,37.25,2.5,7.75,26.25
0.0,40.0,0.0,7.5,29.75
1.75,48.75,0.0,4.0,27.75
0.0,52.75,0.0,8.75,40.75
4.75,50.75,1.75,8.75,39.25
0.0,35.25,0.0,3.0,24.5
0.0,40.0,0.0,3.5,24.5
2.25,56.5,4.25,5.25,36.75
0.0,48.5,0.0,2.0,29.75
2.0,31.75,0.0,5.75,20.5
2.25,23.25,2.25,2.25,18.5
1.75,31.5,0.0,3.75,24.0
4.25,29.25,0.0,9.5,17.0
0.0,30.25,0.0,2.5,22.75
0.0,16.0,0.0,0.0,10.25
0.0,18.5,0.0,0.0,10.0
3.25,35.25,3.25,8.5,24.25
0.0,30.25,0.0,6.5,20.75
4.75,50.0,0.0,4.75,35.0
2.25,43.25,0.0,5.5,23.5
4.0,46.75,0.0,4.0,26.5
0.0,45.75,0.0,6.5,30.75
6.25,35.5,0.0,9.5,26.5
2.25,41.5,0.0,5.5,29.25
0.0,40.75,0.0,2.75,30.0
1.75,36.75,0.0,1.75,27.0
0.0,47.0,0.0,7.5,43.0
2.0,42.75,0.0,5.75,22.0
0.0,49.0,0.0,11.75,33.75
4.75,47.5,0.0,8.0,33.5
2.75,54.75,0.0,8.5,37.5
0.0,64.25,0.0,2.0,55.0
0.0,54.75,2.25,0.0,33.25
0.0,42.25,0.0,7.75,39.5
2.75,43.0,0.0,8.5,28.5
2.5,84.0,0.0,17.75,73.5
8.5,51.0,0.0,17.25,40.5
0.0,24.5,0.0,0.0,16.5
0.0,33.5,0.0,2.5,26.0
2.5,54.75,0.0,10.0,44.25
0.0,56.25,0.0,18.0,46.0
3.75,47.25,0.0,25.0,41.75
12.5,43.5,0.0,16.5,35.25
3.75,50.5,0.0,11.25,37.75
2.5,48.5,0.0,11.75,29.0
3.5,35.0,0.0,6.0,25.75
3.5,37.5,3.5,13.5,30.5
2.5,44.0,0.0,12.0,35.25
2.5,50.5,0.0,6.0,27.5
9.75,58.5,3.5,8.0,39.25
5.0,66.5,0.0,20.25,44.5
8.25,82.75,2.25,10.75,52.0
5.0,43.5,0.0,6.0,26.75
0.0,47.0,0.0,3.75,26.5
3.75,61.25,0.0,10.75,45.5
0.0,50.5,0.0,7.25,36.0
2.25,59.5,2.25,14.5,43.5
0.0,37.75,0.0,4.5,23.75
2.25,65.5,0.0,8.25,46.25
6.25,52.0,0.0,18.25,35.25
0.0,70.25,0.0,16.5,41.25
2.25,46.75,0.0,5.5,28.5
0.0,29.0,0.0,4.5,25.5
0.0,63.75,0.0,2.0,34.25
4.5,62.75,6.0,5.5,49.5
2.25,35.25,0.0,4.5,24.0
5.0,27.0,5.0,7.75,15.5
4.75,30.0,2.25,7.0,15.0
3.75,15.5,0.0,3.75,12.0
0.0,24.0,0.0,2.5,14.5
0.0,18.5,0.0,1.0,13.75
1.0,21.25,0.0,1.0,16.25
0.0,24.0,0.0,3.75,18.75
0.0,21.5,0.0,0.0,13.25
0.0,19.25,0.0,1.25,16.0
2.5,13.0,0.0,2.5,7.75
1.0,22.5,0.0,2.25,12.5
0.0,18.5,0.0,0.0,12.25
0.0,29.25,0.0,4.0,23.25
2.0,29.25,0.0,3.75,23.0
0.0,34.25,0.0,0.0,19.5
0.0,28.75,0.0,2.25,18.75
5.0,26.5,0.0,7.0,19.75
0.0,24.0,0.0,0.75,11.5
1.25,22.75,0.0,4.25,16.75
0.0,20.0,0.0,5.25,14.0
2.0,30.5,0.0,3.75,11.25
4.0,31.25,2.0,7.75,21.0
0.0,25.25,0.0,0.0,8.75
0.0,21.5,0.0,2.0,15.75
0.0,41.25,0.0,2.0,19.75
0.0,22.25,0.0,0.0,20.5
13.25,91.0,1.5,23.5,81.75
0.0,27.25,0.0,9.25,18.25
1.75,33.25,0.0,1.75,19.75
1.0,19.75,0.0,3.0,10.25
0.0,28.25,0.0,2.0,24.5
0.0,28.25,0.0,3.75,19.0
5.75,28.5,0.0,5.75,22.25
0.0,25.0,0.0,4.5,20.5
0.0,20.0,0.0,5.5,16.0
0.0,28.5,1.0,1.5,14.75
0.0,27.0,0.0,1.5,19.5
2.0,13.5,0.0,2.0,10.25
1.5,24.75,1.5,3.25,17.0
0.0,20.0,0.0,1.5,12.75
0.0,17.75,0.0,0.0,10.5
0.0,18.75,0.0,0.0,12.5
0.0,24.5,0.0,0.0,14.5
0.75,18.25,0.75,2.25,7.75
3.5,35.25,0.0,3.5,21.5
5.0,77.75,0.0,7.25,62.0
1.5,43.75,0.0,8.0,26.0
0.0,49.0,0.0,2.5,33.5
0.0,54.0,0.0,2.75,33.5
4.25,45.75,0.0,8.0,36.75
0.0,52.75,0.0,4.0,41.25
0.0,22.25,0.0,4.0,18.25
1.75,31.0,0.0,1.75,24.25
0.75,11.25,0.0,0.75,6.75
2.5,45.0,0.0,6.5,31.0
0.0,43.25,0.0,7.5,31.75
3.25,62.25,0.0,8.5,44.0
4.75,58.0,0.0,11.0,43.75
0.0,85.75,0.0,5.25,67.5
0.0,75.0,0.0,5.5,61.5
5.5,57.0,3.25,7.0,40.0
4.75,59.0,0.0,6.0,40.0
5.5,66.25,0.0,8.25,49.75
5.75,59.0,0.0,14.5,40.25
1.5,44.75,0.0,5.0,35.5
0.0,70.5,0.0,7.75,43.0
2.5,48.5,0.0,6.0,37.75
0.0,53.75,0.0,6.0,31.75
0.0,63.75,0.0,0.0,46.0
2.5,44.5,0.0,2.5,24.75
0.0,54.75,3.25,7.25,46.0
0.0,66.0,0.0,2.5,36.5
3.5,35.5,3.5,13.0,26.75
3.5,50.75,0.0,9.0,34.75
0.0,44.5,0.0,12.25,34.5
3.75,45.25,0.0,11.25,35.25
0.0,35.5,0.0,7.75,35.5
0.0,28.0,0.0,3.5,19.0
0.0,43.0,0.0,0.0,25.0
0.0,51.25,3.75,5.5,43.5
0.0,47.5,0.0,11.5,38.0
5.0,67.75,0.0,10.0,60.0
0.0,30.75,0.0,0.0,25.5
0.0,37.0,0.0,2.5,25.25
0.0,40.5,3.0,5.0,42.75
2.75,38.0,0.0,2.75,32.5
0.0,31.25,0.0,5.25,19.5
0.0,40.5,0.0,4.0,27.75
4.25,55.0,0.0,4.25,37.0
3.25,38.0,0.0,4.75,25.5
0.0,64.5,0.0,6.25,44.25
3.75,42.75,0.0,7.0,27.0
0.0,56.0,0.0,12.25,40.0
6.25,59.75,0.0,6.0,38.25
0.0,49.5,0.0,4.25,34.75
2.5,66.75,0.0,13.0,52.75
0.0,65.5,0.0,4.75,40.25
0.0,32.75,0.0,2.25,25.0
3.5,40.5,0.0,4.5,34.75
3.75,59.5,0.0,5.0,37.5
0.0,36.25,0.0,7.25,24.75
3.0,56.75,0.0,4.25,31.75
2.25,43.25,0.0,3.5,30.25
5.25,50.75,0.0,5.25,38.5
3.5,39.0,0.0,3.5,30.25
1.5,41.0,0.0,9.0,31.75
0.0,31.25,0.0,0.0,25.5
3.0,41.0,1.25,4.0,30.25
1.0,27.25,0.0,5.5,18.0
1.5,35.5,0.0,6.75,25.25
3.25,37.0,0.0,7.0,23.0
1.0,27.25,0.0,1.0,23.5
4.25,36.75,1.5,5.5,29.5
1.5,28.5,0.0,1.5,20.0
2.0,31.5,0.0,5.75,21.75
1.5,31.5,0.0,2.5,15.5
0.0,28.0,0.0,1.5,14.5
0.0,32.0,0.0,3.0,15.75
1.75,34.0,0.0,1.75,23.25
1.75,32.0,0.0,6.5,19.0
1.5,36.75,0.0,5.0,21.5
1.0,35.0,0.0,1.0,23.75
1.0,35.25,1.75,2.75,23.75
1.75,30.75,1.0,4.0,17.75
1.0,33.75,0.0,4.25,20.75
0.0,14.75,0.0,1.75,13.25
0.0,22.25,0.0,1.0,15.5
2.5,34.0,0.0,5.25,25.5
2.0,37.75,0.0,8.75,25.0
3.25,32.5,1.25,5.0,26.0
0.0,39.75,0.0,2.5,30.25
5.75,33.5,0.0,8.25,27.75
0.0,35.25,0.0,3.5,20.75
6.75,42.25,0.0,13.25,26.25
0.0,43.5,0.0,4.0,29.5
0.0,38.5,0.0,1.0,26.25
0.0,27.25,0.0,4.0,23.5
0.0,31.75,0.0,1.75,26.75
0.0,19.75,0.0,1.75,15.25
1.0,29.0,0.0,4.0,21.25
2.25,30.0,0.0,7.75,23.75
1.5,31.0,0.0,2.25,23.25
0.0,33.25,0.0,1.25,23.25
1.0,41.0,0.0,4.75,28.0
0.0,27.5,0.0,1.75,16.25
1.75,37.75,0.0,3.5,29.5
3.5,40.5,0.0,5.75,35.75
0.0,48.75,0.0,2.75,30.25
1.5,35.5,0.0,5.5,29.25
1.25,34.0,0.0,3.5,26.25
0.0,32.75,0.0,1.25,25.0
0.0,15.5,0.0,1.0,9.75
2.0,38.0,0.0,3.5,26.25
0.0,32.0,1.5,2.25,20.75
0.0,27.25,0.0,2.5,18.0
1.0,26.0,0.0,1.0,15.75
0.0,19.75,0.0,4.5,11.75
2.75,84.0,0.0,11.75,79.5
